Number,First Level Folder,Second Level Folder,File Name,Corner Index,Liveness Passed,No Face,Gaze Passed,Iou Ratio,fas_multi,fas_gazeY,fas_cutout,fas_print,fas_screen
1519,gazeFailed,20201008133852,02_na_000.jpg,na,true,false,true,0.48279671717171724,0.999992,0.64481884,3.2462845E-7,2.8119596E-16,4.8071268E-4
1520,gazeFailed,20201008133852,03_br_040.jpg,br,true,false,true,0.48880347593582896,0.99999857,0.61633646,2.793707E-6,2.6974236E-17,2.9292481E-4
1521,gazeFailed,20201008133852,01_tl_000.jpg,tl,true,false,true,0.4903121286393346,0.9999988,0.104237355,3.172898E-6,3.788267E-16,9.331026E-4
1522,gazeFailed,20201105202729,03_tr_040.jpg,tr,false,false,false,0.4983063481280193,1.0,0.60563016,2.745093E-8,1.3458517E-16,2.7497988E-8
1523,gazeFailed,20201105202729,01_bl_000.jpg,bl,false,false,false,0.5044582201086957,1.0,0.96993494,9.2778984E-10,4.024028E-17,1.3849338E-7
1524,gazeFailed,20201105202729,02_na_000.jpg,na,false,false,false,0.4998395984299517,0.9999995,0.6354903,2.0301507E-9,1.5701384E-16,1.0574116E-8
1525,gazeFailed,20201105202729,00_bl_000.jpg,bl,false,false,false,0.5075483091787439,1.0,0.9923341,9.374971E-10,8.591476E-18,1.13424704E-7
1526,gazeFailed,20201001142128,03_bl_000.jpg,bl,true,false,true,0.4150001856803328,1.0,0.74912095,4.671343E-6,3.0290508E-12,1.15247154E-7
1527,gazeFailed,20201001142128,00_tl_040.jpg,tl,true,false,true,0.4375046420083185,0.9999999,0.39892447,1.132219E-6,2.4506957E-11,3.9084017E-7
1528,gazeFailed,20201001142128,01_na_000.jpg,na,true,false,true,0.4026013814616756,0.9999994,0.9072164,1.680603E-6,2.6552157E-12,4.7491607E-8
1529,gazeFailed,20201001142128,02_bl_000.jpg,bl,true,false,true,0.41084558823529416,0.9999999,0.6180115,6.6462707E-7,6.636036E-12,2.1728425E-7
1530,gazePassed,20201110035539,01_na_000.jpg,na,true,false,true,0.4551504629629628,0.99999964,0.2537288,8.063128E-7,1.5853964E-15,8.4048776E-7
1531,gazePassed,20201110035539,02_tl_040.jpg,tl,true,false,true,0.4615384615384614,0.9999999,0.69574195,6.8672057E-7,2.336887E-15,6.9104085E-6
1532,gazePassed,20201110035539,03_tl_000.jpg,tl,true,false,true,0.46797097578347563,0.9999993,0.22939149,1.1454822E-6,2.3128531E-15,1.0720738E-4
1533,gazePassed,20201110035539,00_br_000.jpg,br,true,false,true,0.43625356125356113,0.99999976,0.90187335,4.7763405E-7,2.5951846E-14,9.204947E-6
1534,gazeFailed,20201012190141,01_na_040.jpg,na,false,false,false,0.5605688202247191,0.0365187,0.7841748,9.177739E-9,1.7745003E-11,2.4160949E-5
1535,gazeFailed,20201012190141,02_tl_000.jpg,tl,false,false,false,0.5302024812734082,0.87711126,0.117016464,1.0383443E-9,5.3066774E-12,1.28716265E-5
1536,gazeFailed,20201012190141,00_br_040.jpg,br,false,false,false,0.4955582865168539,0.8857465,0.5036943,1.267147E-9,1.2966875E-12,6.8458356E-4
1537,gazeFailed,20201012190141,03_tl_040.jpg,tl,false,false,false,0.535498595505618,0.092621334,0.11113872,4.311911E-9,1.1326106E-11,1.8127674E-5
1538,gazeFailed,20201110205120,02_tl_000.jpg,tl,false,false,false,0.5635653409090909,1.0,0.24816667,4.89065E-5,4.9256714E-13,1.8837674E-5
1539,gazeFailed,20201110205120,00_br_040.jpg,br,false,false,false,0.5883333333333334,0.9999999,0.5577674,1.6077298E-6,5.3362105E-13,3.1837858E-6
1540,gazeFailed,20201110205120,01_na_000.jpg,na,false,false,false,0.5750568181818182,1.0,0.15739888,3.6264175E-6,1.0253652E-12,2.24705E-4
1541,gazeFailed,20201110205120,03_tl_000.jpg,tl,false,false,false,0.5750568181818182,1.0,0.2577311,9.106405E-6,9.931264E-13,2.4728897E-5
1542,gazePassed,20201107183026,02_na_000.jpg,na,true,false,true,0.5075186446173799,0.9993481,1.05372,1.2803994E-10,7.952637E-11,2.9639313E-9
1543,gazePassed,20201107183026,00_tr_000.jpg,tr,true,false,true,0.4963572065499351,0.9971834,0.13250259,2.4789987E-10,2.802368E-10,8.849968E-8
1544,gazePassed,20201107183026,03_bl_000.jpg,bl,true,false,true,0.5220543531128404,0.99884087,1.044701,4.2702739E-10,1.743095E-11,3.7572874E-9
1545,gazePassed,20201107183026,01_tr_000.jpg,tr,true,false,true,0.5027206955252917,0.9902379,0.12619573,4.019501E-10,8.42575E-11,5.851559E-8
1546,gazeFailed,20201012145535,01_na_040.jpg,na,false,false,true,0.5188271604938272,0.9903999,0.9162693,7.851098E-8,1.1444927E-5,0.9850928
1547,gazeFailed,20201012145535,02_bl_040.jpg,bl,false,false,true,0.5412085262345679,0.99264914,0.94205576,6.629015E-8,1.2689718E-5,0.98134345
1548,gazeFailed,20201012145535,03_bl_040.jpg,bl,false,false,true,0.5156684027777778,0.9988533,0.9348519,2.036279E-8,9.06369E-5,0.9845947
1549,gazeFailed,20201012145535,00_tr_040.jpg,tr,false,false,true,0.5188271604938272,0.9967487,0.3188128,4.2338133E-9,4.225809E-5,0.91666454
1550,gazeFailed,20201008165650,02_br_040.jpg,br,false,false,false,0.525335607394366,0.9999844,0.52270585,7.883207E-7,6.1221193E-12,4.954243E-7
1551,gazeFailed,20201008165650,00_tr_000.jpg,tr,false,false,false,0.502315324237089,0.9999496,0.4435085,2.1366826E-7,4.094836E-12,2.3039513E-6
1552,gazeFailed,20201008165650,03_br_040.jpg,br,false,false,false,0.5160651408450703,0.9999819,0.5618172,7.066826E-7,1.3548181E-11,1.5374459E-6
1553,gazeFailed,20201008165650,01_na_000.jpg,na,false,false,false,0.5053550469483566,0.9999988,0.79012644,6.7045846E-7,3.2464198E-12,1.3818068E-4
1554,gazeFailed,20201007160105,03_br_000.jpg,br,false,false,false,0.6361685739436618,0.7987521,0.57885355,0.008600142,5.5806217E-6,0.42660084
1555,gazeFailed,20201007160105,02_br_040.jpg,br,false,false,false,0.7027215375586853,0.9019355,0.6094327,0.105129376,6.495645E-6,0.6307784
1556,gazeFailed,20201007160105,00_tl_040.jpg,tl,false,false,false,0.7354019953051641,0.6510493,0.48093766,0.008077801,1.0335254E-4,0.12183084
1557,gazeFailed,20201007160105,01_na_000.jpg,na,false,false,false,0.7135324970657275,0.98406684,0.39888054,2.2019236E-4,0.0016421737,0.39086598
1558,gazeFailed,20201012153036,03_tr_040.jpg,tr,false,false,true,0.45389747191011237,0.6528582,0.105444625,0.002177186,4.10925E-11,4.126536E-8
1559,gazeFailed,20201012153036,00_bl_040.jpg,bl,false,false,true,0.5110018726591761,0.023050062,0.8899795,2.3972775E-6,2.4506932E-13,2.321716E-6
1560,gazeFailed,20201012153036,02_na_000.jpg,na,false,false,true,0.4361481741573034,0.8835174,0.5884563,2.675598E-6,7.2780735E-13,1.4243453E-7
1561,gazeFailed,20201012153036,01_bl_040.jpg,bl,false,false,true,0.47533356741573035,0.2725644,0.9102043,9.8693505E-8,6.0306E-11,3.43484E-8
1562,gazePassed,20201012181605,01_br_000.jpg,br,true,false,true,0.5936446629213483,0.9651651,0.93535924,3.915639E-8,1.1989232E-10,1.1831334E-9
1563,gazePassed,20201012181605,02_na_000.jpg,na,true,false,true,0.5880676498127341,0.99897575,0.7846135,6.657436E-8,7.568688E-14,4.19799E-9
1564,gazePassed,20201012181605,03_tl_000.jpg,tl,true,false,true,0.5880676498127341,0.9810435,0.08649731,7.47099E-9,3.221847E-14,2.746757E-9
1565,gazePassed,20201012181605,00_br_000.jpg,br,true,false,true,0.5880676498127341,0.98483443,0.955258,4.6648246E-8,1.3976821E-9,2.1092428E-10
1566,gazePassed,20201001151141,00_tl_000.jpg,tl,true,false,true,0.4902617735470941,1.0,0.1843249,2.8108973E-9,1.6861584E-16,6.4753085E-6
1567,gazePassed,20201001151141,02_na_000.jpg,na,true,false,true,0.4807114228456913,1.0,0.8844893,6.7648365E-10,7.026032E-17,5.2297823E-6
1568,gazePassed,20201001151141,03_bl_000.jpg,bl,true,false,true,0.4838844355377421,1.0,0.9053567,3.2828074E-9,1.1750556E-16,6.3957623E-6
1569,gazePassed,20201001151141,01_tl_000.jpg,tl,true,false,true,0.4934660988643954,1.0,0.20988189,2.1609359E-9,1.8785215E-16,4.2476613E-6
1570,gazeFailed,20201105193947,03_tr_040.jpg,tr,false,false,true,0.6071303638059702,0.60340333,0.12787293,7.823958E-10,1.5755399E-14,0.01726387
1571,gazeFailed,20201105193947,02_tr_000.jpg,tr,false,false,true,0.6088502798507464,0.9846125,0.13473168,2.4938438E-9,1.1365387E-14,0.0152708255
1572,gazeFailed,20201105193947,00_br_040.jpg,br,false,false,true,0.6019900497512438,0.67192197,0.94086766,2.6738445E-10,1.2565558E-15,0.03221308
1573,gazeFailed,20201105193947,01_na_000.jpg,na,false,false,true,0.6192135027985075,0.908257,0.12719119,6.6294514E-10,1.2834482E-14,0.031922575
1574,gazeFailed,20201007135350,03_tl_040.jpg,tl,true,false,true,0.5196966308884913,0.9999105,0.37390143,2.3394269E-7,4.3243424E-5,6.1445904E-4
1575,gazeFailed,20201007135350,00_bl_000.jpg,bl,true,false,true,0.5196966308884913,0.99987125,0.6518731,1.271534E-7,2.2686446E-9,0.0024164657
1576,gazeFailed,20201007135350,01_na_000.jpg,na,true,false,true,0.7450294933125416,0.99990356,0.4141587,7.7658775E-8,5.5763855E-10,0.023990585
1577,gazeFailed,20201007135350,02_tl_040.jpg,tl,true,false,true,0.6446779964221824,0.99992645,0.2397241,6.2681323E-7,2.19448E-9,0.0016867747
1578,gazePassed,20201001151012,03_br_000.jpg,br,true,false,true,0.47282586005344013,1.0,0.90746796,1.5214003E-9,5.642109E-17,6.4241976E-7
1579,gazePassed,20201001151012,02_na_000.jpg,na,true,false,true,0.47439671008684026,1.0,0.9193219,1.5225209E-9,6.7673936E-17,5.814388E-7
1580,gazePassed,20201001151012,00_tr_000.jpg,tr,true,false,true,0.48547616065464255,1.0,0.15230507,2.1991269E-9,1.1499303E-16,1.2918758E-6
1581,gazePassed,20201001151012,01_tr_000.jpg,tr,true,false,true,0.4950734802939211,1.0,0.14144045,2.4420426E-9,1.1550741E-16,6.5935427E-7
1582,gazePassed,20201009145744,01_br_000.jpg,br,true,false,true,0.6091365903755867,0.9999999,0.8942647,6.922472E-7,8.011816E-11,2.5857318E-5
1583,gazePassed,20201009145744,02_na_000.jpg,na,true,false,true,0.6175221904342721,1.0,0.19321771,3.3769263E-6,5.2397313E-9,1.9377834E-5
1584,gazePassed,20201009145744,03_tl_000.jpg,tl,true,false,true,0.5991508949530515,0.9999999,0.2133673,1.0301021E-6,7.9488505E-10,1.9398321E-5
1585,gazePassed,20201009145744,00_br_000.jpg,br,true,false,true,0.6344630281690139,1.0,0.8799488,9.272676E-7,9.618385E-10,3.3667227E-5
1586,gazeFailed,20201012193529,00_tl_000.jpg,tl,false,false,false,0.4537380246350364,0.9669894,0.12751827,9.030657E-10,1.4772568E-14,2.7117355E-8
1587,gazeFailed,20201012193529,02_na_000.jpg,na,false,false,false,0.4435161952554743,0.99349034,0.14297964,8.768971E-10,2.3706665E-14,2.0321819E-8
1588,gazeFailed,20201012193529,03_br_040.jpg,br,false,false,false,0.44788340176399016,0.9968689,0.3845238,4.4405475E-8,2.0131858E-15,2.3839684E-8
1589,gazeFailed,20201012193529,01_tl_000.jpg,tl,false,false,false,0.44788340176399016,0.9973157,0.1259639,3.3862784E-9,3.1466412E-15,5.2568115E-8
1590,gazePassed,20201001150049,03_br_000.jpg,br,true,false,true,0.4257300293305727,1.0,0.9696578,5.060421E-9,1.1139216E-16,1.6782953E-7
1591,gazePassed,20201001150049,00_tl_000.jpg,tl,true,false,true,0.4122023809523808,0.9999995,0.11174275,5.854101E-9,2.8006123E-16,7.8590733E-7
1592,gazePassed,20201001150049,02_na_000.jpg,na,true,false,true,0.41818711180124213,1.0,0.7648343,1.1947714E-9,2.6850336E-16,3.370413E-7
1593,gazePassed,20201001150049,01_tl_000.jpg,tl,true,false,true,0.4379367236024843,0.9999976,0.14617452,1.9945405E-9,4.58237E-16,1.080198E-6
1594,gazePassed,20201001153554,01_br_000.jpg,br,true,false,true,0.6493055555555557,1.0,0.9781706,8.925276E-10,1.0439246E-16,2.7611752E-6
1595,gazePassed,20201001153554,02_na_000.jpg,na,true,false,true,0.6597640002970886,1.0,0.49144074,1.4105316E-9,1.9664669E-16,5.14378E-6
1596,gazePassed,20201001153554,03_tr_000.jpg,tr,true,false,true,0.6493055555555557,1.0,0.3172185,1.9359211E-8,8.750416E-16,1.579499E-6
1597,gazePassed,20201001153554,00_br_000.jpg,br,true,false,true,0.6116727941176472,1.0,0.97196436,5.405643E-10,2.7662199E-17,4.3561848E-4
1598,gazeFailed,20201012193409,01_na_040.jpg,na,false,false,true,0.5253987022864477,0.9997737,0.6575109,3.2253617E-8,0.5801077,0.9999994
1599,gazeFailed,20201012193409,00_bl_040.jpg,bl,false,false,true,0.5169326905073955,0.99998426,0.87736386,6.543128E-9,0.27917936,0.9999999
1600,gazeFailed,20201012193409,03_tl_040.jpg,tl,false,false,true,0.5140196195242066,0.9759389,0.19954896,2.8766503E-9,0.102563106,0.99999857
1601,gazeFailed,20201012193409,02_tl_040.jpg,tl,false,false,true,0.5284463243178839,0.99369603,0.19004178,2.6112537E-9,0.24516211,0.99999917
1602,gazePassed,20201012151025,01_bl_000.jpg,bl,true,false,true,0.5327321309285237,0.9999999,0.80620825,3.989549E-8,6.1399106E-18,3.2906642E-5
1603,gazePassed,20201012151025,02_na_000.jpg,na,true,false,true,0.5394225951903807,0.9998628,0.085709296,7.074376E-9,3.9582875E-17,1.1591294E-4
1604,gazePassed,20201012151025,00_bl_000.jpg,bl,true,false,true,0.5244290664662657,1.0,0.7757858,1.5931652E-8,4.352074E-17,0.0017710911
1605,gazePassed,20201012151025,03_tl_000.jpg,tl,true,false,true,0.5495365731462925,0.99999785,0.08320127,1.529341E-8,1.543379E-17,2.2504655E-4
1606,gazePassed,20201026170357,02_na_000.jpg,na,true,false,true,0.6383571648216482,1.0,0.28977764,7.9797174E-10,1.9570955E-18,8.692575E-7
1607,gazePassed,20201026170357,00_bl_000.jpg,bl,true,false,true,0.6004093634686347,1.0,0.7793268,1.8515538E-9,4.516212E-18,2.1179542E-6
1608,gazePassed,20201026170357,03_tr_000.jpg,tr,true,false,true,0.6296317650676507,1.0,0.31365696,2.6165473E-10,2.4749633E-18,5.690661E-7
1609,gazePassed,20201026170357,01_bl_040.jpg,bl,true,false,true,0.6348593173431735,1.0,0.64064777,4.2423816E-9,1.0515174E-18,5.392886E-6
1610,gazePassed,20201001153439,01_bl_000.jpg,bl,true,false,true,0.5899621212121213,1.0,0.8632523,1.107693E-8,6.078089E-17,0.5940514
1611,gazePassed,20201001153439,02_na_000.jpg,na,true,false,true,0.6066269310754606,1.0,0.26785147,4.818797E-9,2.7264013E-16,0.016173454
1612,gazePassed,20201001153439,00_bl_000.jpg,bl,true,false,true,0.5817179144385027,1.0,0.8815358,1.5989126E-8,2.531734E-17,0.73009
1613,gazePassed,20201001153439,03_tl_000.jpg,tl,true,false,true,0.6116727941176472,1.0,0.3331036,8.201866E-9,1.6053265E-16,0.015970642
1614,gazeFailed,20201107174326,03_br_000.jpg,br,false,false,false,0.48484848484848486,0.985634,0.7944152,9.371621E-6,2.5687088E-11,5.1909126E-7
1615,gazeFailed,20201107174326,01_tl_040.jpg,tl,false,false,false,0.49704545454545457,0.99506396,0.8259804,2.0382063E-6,1.1354734E-9,8.3981314E-7
1616,gazeFailed,20201107174326,02_na_000.jpg,na,false,false,false,0.4758001893939394,0.9666939,0.7991204,1.3517491E-5,1.9618762E-10,6.295504E-8
1617,gazeFailed,20201107174326,00_tl_040.jpg,tl,false,false,false,0.49857954545454547,0.94346035,0.38630944,2.5718811E-5,5.1433373E-9,1.5806066E-7
1618,gazeFailed,20201105200538,03_bl_000.jpg,bl,true,true,true,0.4043752411265432,0.9997527,0.99771845,3.368659E-4,2.1094144E-15,0.020529207
1619,gazeFailed,20201105201507,01_na_040.jpg,na,false,false,true,0.4947916666666665,0.016023763,0.19519025,1.5218785E-10,3.4585338E-15,0.0010791749
1620,gazeFailed,20201105201507,03_tr_040.jpg,tr,false,false,true,0.4738942964480873,0.22113584,0.39472497,2.6826666E-10,1.2001945E-15,0.0020882804
1621,gazeFailed,20201105201507,00_bl_040.jpg,bl,false,false,true,0.483483820013661,0.08742251,1.0105622,6.1580324E-10,2.8419142E-18,9.215316E-4
1622,gazeFailed,20201105201507,02_tr_040.jpg,tr,false,false,true,0.47071913422131134,0.15889166,0.29156741,3.5750455E-10,1.0606559E-15,0.0018562794
1623,gazePassed,20201012151147,02_na_000.jpg,na,true,false,true,0.46195023148148145,0.96015495,0.9318887,1.5580893E-8,5.5003443E-7,0.0865954
1624,gazePassed,20201012151147,00_tr_000.jpg,tr,true,false,true,0.445679012345679,0.9277686,0.1952876,3.1029994E-9,6.0186E-6,0.041524418
1625,gazePassed,20201012151147,03_bl_000.jpg,bl,true,false,true,0.4589699074074074,0.983145,0.87224555,2.2079588E-7,8.1262515E-6,0.012340806
1626,gazePassed,20201012151147,01_tr_000.jpg,tr,true,false,true,0.45599922839506174,0.9477488,0.19493246,9.811477E-10,2.9809526E-6,0.012040296
1627,gazeFailed,20201012190030,00_br_040.jpg,br,false,false,true,0.4522705992509363,0.12475347,0.8869061,2.1272724E-8,3.733615E-7,0.011051962
1628,gazeFailed,20201012190030,03_tl_040.jpg,tl,false,false,true,0.4313670411985019,0.32827154,0.19568755,5.2229185E-9,3.1887564E-9,0.0012660935
1629,gazeFailed,20201012190030,01_br_040.jpg,br,false,false,true,0.45880149812734083,0.5085703,0.82392347,1.0847278E-8,2.6178926E-8,5.4151675E-5
1630,gazeFailed,20201012190030,02_na_040.jpg,na,false,false,true,0.4234609082397004,0.13387279,0.105405584,4.1347117E-9,4.9514934E-8,5.685432E-5
1631,gazePassed,20201001144953,03_br_000.jpg,br,true,false,true,0.45579022256201146,0.99999905,0.85502213,0.0038012932,2.3684477E-10,0.43228996
1632,gazePassed,20201001144953,00_tl_000.jpg,tl,true,false,true,0.4222094801223241,0.999998,0.1640199,6.676457E-5,4.7304374E-12,0.8652211
1633,gazePassed,20201001144953,02_na_000.jpg,na,true,false,true,0.4465044172612979,1.0,0.63788533,6.6842076E-6,2.1539546E-11,0.5360863
1634,gazePassed,20201001144953,01_tl_000.jpg,tl,true,false,true,0.42821950390757724,0.9999993,0.19406544,0.0016163837,4.899688E-13,0.0017387741
1635,gazeFailed,20201012145545,01_na_040.jpg,na,false,false,true,0.5267650462962963,0.9997017,0.9190263,7.308152E-8,2.2118038E-6,0.99155664
1636,gazeFailed,20201012145545,02_bl_040.jpg,bl,false,false,true,0.5251736111111112,0.99904746,0.9437046,9.835053E-7,2.6527566E-6,0.98597986
1637,gazeFailed,20201012145545,03_bl_040.jpg,bl,false,false,true,0.5331597222222222,0.99902856,0.97302866,2.286008E-7,2.4774565E-6,0.98759127
1638,gazeFailed,20201012145545,00_tr_040.jpg,tr,false,false,true,0.5140914351851852,0.9993005,0.4386508,4.7083752E-8,2.0747424E-5,0.9695403
1639,gazeFailed,20201012170721,01_na_040.jpg,na,false,false,true,0.49726123595505617,0.31466258,0.91928756,3.151139E-8,5.5283167E-10,0.39433315
1640,gazeFailed,20201012170721,00_bl_040.jpg,bl,false,false,true,0.5162043539325842,0.47148228,0.9485219,2.6394519E-8,2.9123182E-10,0.22130236
1641,gazeFailed,20201012170721,02_tl_000.jpg,tl,false,false,true,0.5075491573033708,0.86747634,0.12842721,8.56436E-8,3.9749462E-10,0.12420705
1642,gazeFailed,20201012170721,03_tl_040.jpg,tl,false,false,true,0.5249297752808989,0.56400406,0.12809776,2.199952E-6,6.17451E-10,0.096867464
1643,gazePassed,20201105202810,03_tl_040.jpg,tl,false,false,false,0.4846014492753623,1.0,0.66663057,5.0628053E-9,1.6660683E-17,2.8290232E-9
1644,gazePassed,20201105202810,00_bl_000.jpg,bl,false,false,false,0.46811311141304346,1.0,0.9986067,8.292551E-9,1.1253326E-18,1.6727945E-8
1645,gazePassed,20201105202810,01_na_000.jpg,na,false,false,false,0.46366432669082125,1.0,0.60686,4.5878434E-9,1.6171697E-17,4.4559445E-9
1646,gazePassed,20201105202810,02_tl_040.jpg,tl,false,false,false,0.48007718146135264,0.9999999,0.60678375,1.144462E-9,8.592525E-18,3.5927775E-10
1647,gazePassed,20201012151140,03_br_000.jpg,br,true,false,true,0.5211255845023379,1.0,0.8669882,2.3884914E-9,4.2848955E-17,0.0020329857
1648,gazePassed,20201012151140,02_na_000.jpg,na,true,false,true,0.5194764529058116,0.9999969,0.69727737,2.915799E-9,4.0678913E-17,5.7800004E-4
1649,gazePassed,20201012151140,00_tr_000.jpg,tr,true,false,true,0.5512326736806946,0.9999881,0.10193211,1.8171594E-8,2.0231295E-18,0.0028354025
1650,gazePassed,20201012151140,01_tr_000.jpg,tr,true,false,true,0.5211255845023379,0.9999511,0.092463255,1.8510665E-9,1.5574789E-17,7.867624E-4
1651,gazeFailed,20201107174100,01_tl_040.jpg,tl,false,false,false,0.4878835227272727,1.0,0.8573758,0.0039047087,1.5010281E-16,1.3268147E-5
1652,gazeFailed,20201107174100,02_na_000.jpg,na,false,false,false,0.5001183712121212,1.0,0.941784,4.3767827E-4,4.004244E-17,2.1864714E-6
1653,gazeFailed,20201107174100,03_bl_000.jpg,bl,false,false,false,0.49704545454545457,1.0,0.92968756,5.322288E-4,6.481727E-17,1.9792178E-6
1654,gazeFailed,20201107174100,00_tl_040.jpg,tl,false,false,false,0.4788068181818182,1.0,0.82488376,0.0018055438,6.621353E-17,2.5757348E-5
1655,gazeFailed,20201012153047,03_br_000.jpg,br,false,false,true,0.4803487827715356,0.9737892,0.93431747,2.3718487E-6,1.843737E-13,8.478607E-8
1656,gazeFailed,20201012153047,02_na_000.jpg,na,false,false,true,0.5110018726591761,0.9706945,0.3542404,0.0031983624,2.7981857E-14,7.092468E-6
1657,gazeFailed,20201012153047,00_tl_040.jpg,tl,false,false,true,0.4938553370786517,0.14016671,0.099670306,2.101412E-4,1.121716E-13,3.6252096E-8
1658,gazeFailed,20201012153047,01_tl_000.jpg,tl,false,false,true,0.4989700374531835,0.9642789,0.11336369,6.2348074E-5,9.088045E-13,2.7487772E-7
1659,gazeFailed,20201001132751,02_tl_000.jpg,tl,false,false,true,0.5337312734082397,0.8046405,0.145895,1.14949685E-7,1.21241255E-14,5.715893E-10
1660,gazeFailed,20201001132751,03_tl_040.jpg,tl,false,false,true,0.526685393258427,0.511773,0.13378882,2.0934893E-8,3.562371E-14,2.0967612E-9
1661,gazeFailed,20201001132751,01_na_000.jpg,na,false,false,true,0.5179424157303371,0.7642933,0.97139615,7.0935355E-9,2.3653007E-14,6.7251604E-10
1662,gazeFailed,20201001132751,00_br_000.jpg,br,false,false,true,0.46208450374531834,0.886807,0.8717185,4.0807322E-8,1.2456571E-12,4.4498355E-10
1663,gazeFailed,20201012193427,03_tl_040.jpg,tl,false,false,true,0.4139608620802371,0.99939156,0.12117736,1.4453757E-9,2.164153E-9,0.9528285
1664,gazeFailed,20201012193427,01_na_000.jpg,na,false,false,true,0.41923784039609724,0.99982244,0.3708902,3.469742E-10,6.2571464E-9,0.6782044
1665,gazeFailed,20201012193427,02_tl_040.jpg,tl,false,false,true,0.40779174953486874,0.99977237,0.1225297,1.2190974E-7,9.402249E-9,0.95707506
1666,gazeFailed,20201012193427,00_br_000.jpg,br,false,false,true,0.41672114595364174,0.9999845,0.8746076,1.0976455E-9,1.4080491E-7,0.27585697
1667,gazePassed,20201001145929,00_tl_000.jpg,tl,true,false,true,0.4966356107660454,0.9999999,0.12423621,3.0966731E-9,3.6787504E-17,1.5096744E-7
1668,gazePassed,20201001145929,02_na_000.jpg,na,true,false,true,0.4884888285024153,0.9999999,0.97739714,1.0608756E-9,5.2391775E-18,1.0644905E-7
1669,gazePassed,20201001145929,03_bl_000.jpg,bl,true,false,true,0.4884888285024153,1.0,0.9298693,9.301943E-10,1.4343297E-17,5.0622866E-8
1670,gazePassed,20201001145929,01_tl_000.jpg,tl,true,false,true,0.4982746721877155,0.9999999,0.12972884,2.7739133E-9,4.608259E-17,2.547856E-7
1671,gazeFailed,20201105193937,02_bl_040.jpg,bl,false,true,false,0.6402023087686568,0.91854674,0.6395177,4.9733434E-10,7.878852E-15,0.017052365
1672,gazeFailed,20201105193937,00_tl_040.jpg,tl,false,true,false,0.6175023801967628,0.9999944,0.6218055,1.3461543E-9,1.2998892E-16,0.0018420358
1673,gazeFailed,20201105193937,01_na_000.jpg,na,false,true,false,0.642575354609929,0.9999999,0.8417256,2.0074098E-9,2.8800948E-15,0.04878161
1674,gazeFailed,20201007160119,01_na_000.jpg,na,true,true,true,0.4017018779342722,0.9702763,0.46041042,2.7614235E-4,0.048125923,0.48780483
1675,gazeFailed,20201024014456,01_br_000.jpg,br,false,false,false,0.461735086100861,0.9999285,0.43958315,1.0128543E-6,2.0736722E-14,0.28545147
1676,gazeFailed,20201024014456,02_na_000.jpg,na,false,false,false,0.458760954797048,0.99984074,0.20368068,1.2754462E-6,2.746174E-14,0.03496873
1677,gazeFailed,20201024014456,00_br_040.jpg,br,false,false,false,0.43531384532595324,0.9992518,0.3342402,3.7529103E-6,3.58714E-15,0.89436805
1678,gazeFailed,20201024014456,03_tr_000.jpg,tr,false,false,false,0.45284152060270605,0.9991258,0.14114627,1.3739855E-5,6.512411E-13,0.57656926
1679,gazePassed,20201001173133,01_br_000.jpg,br,true,false,true,0.5997463677354709,1.0,0.7379617,1.4736514E-6,3.2309206E-16,1.4419186E-7
1680,gazePassed,20201001173133,02_na_000.jpg,na,true,false,true,0.5856765614562457,1.0,0.1703768,1.604677E-6,1.4488823E-15,2.0003545E-5
1681,gazePassed,20201001173133,03_tl_000.jpg,tl,true,false,true,0.5891783567134268,1.0,0.26067734,1.3955977E-6,3.460632E-15,1.7206876E-5
1682,gazePassed,20201001173133,00_br_000.jpg,br,true,false,true,0.5614562458249832,1.0,0.72572255,7.468146E-6,2.3657327E-15,2.4478554E-6
1683,gazePassed,20201001151243,02_na_000.jpg,na,true,false,true,0.4775488476953907,1.0,0.8914577,1.2668522E-9,4.1509726E-17,3.5362818E-6
1684,gazePassed,20201001151243,00_tr_000.jpg,tr,true,false,true,0.47282586005344013,1.0,0.16595621,6.618476E-9,2.9294012E-16,1.7367843E-6
1685,gazePassed,20201001151243,01_tr_000.jpg,tr,true,false,true,0.4759727788911155,1.0,0.14383902,1.2096715E-9,2.9691377E-16,1.9977508E-6
1686,gazePassed,20201001151243,03_bl_040.jpg,bl,true,false,true,0.4526239979959919,1.0,0.85156274,7.3989224E-9,5.4463242E-18,1.3785193E-6
1687,gazeFailed,20201104150100,02_tr_000.jpg,tr,true,false,true,0.6767769607843136,0.999949,0.39783806,2.928681E-5,2.6559855E-12,2.0664215E-8
1688,gazeFailed,20201104150100,00_br_040.jpg,br,true,false,true,0.6749770220588235,0.9999039,0.66491497,2.5240055E-4,5.626712E-12,1.209386E-8
1689,gazeFailed,20201104150100,03_tr_000.jpg,tr,true,false,true,0.6876196767769607,0.9999856,0.3561076,6.51896E-5,3.622377E-11,3.996935E-9
1690,gazeFailed,20201104150100,01_na_000.jpg,na,true,false,true,0.6678059895833333,0.9999751,0.7196117,1.5512222E-5,2.9846958E-12,2.7020652E-8
1691,gazePassed,20201001152338,03_br_000.jpg,br,true,false,true,0.45476973684210525,1.0,0.98533106,4.354292E-9,2.0474793E-16,1.5264936E-8
1692,gazePassed,20201001152338,00_tl_000.jpg,tl,true,false,true,0.43622532894736843,1.0,0.412599,1.2837582E-8,1.2788334E-16,7.202319E-8
